airport,date,hour,Scheduled_volume,Actual_volume,diff,diff1,diff2,diff3,diff4,diff5,temperature,wind_speed,wind_gust,visibility,ceiling,in_1_hour_precip
DEN,10/11/2013,10,151,153,-2,-2,-2,6,-1,-18,10.6,12,,10,12000,0
DEN,10/11/2013,11,136,136,0,-2,-2,-2,6,-1,10,8,,10,15000,0
DEN,10/11/2013,12,78,80,-2,0,-2,-2,-2,6,10,5,,10,12000,0
DEN,10/11/2013,13,73,78,-5,-2,0,-2,-2,-2,10.6,4,,10,22000,0
DEN,10/11/2013,14,118,115,3,-5,-2,0,-2,-2,12.2,6,,10,20000,0
DEN,10/11/2013,15,97,102,-5,3,-5,-2,0,-2,13.9,8,,10,20000,0
DEN,10/11/2013,16,94,93,1,-5,3,-5,-2,0,15,7,,10,14000,0
DEN,10/11/2013,17,101,102,-1,1,-5,3,-5,-2,15,6,,10,20000,0
DEN,10/11/2013,18,133,136,-3,-1,1,-5,3,-5,16.1,4,16,10,12000,0
DEN,10/11/2013,19,113,125,-12,-3,-1,1,-5,3,15.6,9,,10,12000,0
DEN,10/11/2013,20,96,99,-3,-12,-3,-1,1,-5,13.9,6,,10,7000,0
DEN,10/11/2013,21,58,63,-5,-3,-12,-3,-1,1,14.4,0,,10,9000,0
DEN,10/11/2013,22,42,43,-1,-5,-3,-12,-3,-1,12.2,8,,10,9000,0
DEN,10/11/2013,23,10,10,0,-1,-5,-3,-12,-3,12.2,12,,10,11000,0
DEN,10/12/2013,0,3,4,-1,0,-1,-5,-3,-12,7.8,7,,10,40000,0
DEN,10/12/2013,1,0,0,0,-1,0,-1,-5,-3,7.8,8,,10,11000,0
DEN,10/12/2013,2,0,0,0,0,-1,0,-1,-5,7.2,7,,10,10000,0
DEN,10/12/2013,3,0,0,0,0,0,-1,0,-1,5.6,7,,10,40000,0
DEN,10/12/2013,4,0,1,-1,0,0,0,-1,0,5.6,9,,10,40000,0
DEN,10/12/2013,5,1,8,-7,-1,0,0,0,-1,5,7,,10,40000,0
DEN,10/12/2013,6,12,19,-7,-7,-1,0,0,0,6.1,5,,10,11000,0
DEN,10/12/2013,7,53,53,0,-7,-7,-1,0,0,5.6,4,,10,11000,0
DEN,10/12/2013,8,96,98,-2,0,-7,-7,-1,0,5,3,,10,40000,0
DEN,10/12/2013,9,115,118,-3,-2,0,-7,-7,-1,3.9,3,,0.0625,100,0
DEN,10/12/2013,10,155,153,2,-3,-2,0,-7,-7,4.4,4,,0.0625,100,0
DEN,10/12/2013,11,123,124,-1,2,-3,-2,0,-7,4.4,4,,0.25,200,0
DEN,10/12/2013,12,74,74,0,-1,2,-3,-2,0,5,6,,0.25,300,0
DEN,10/12/2013,13,69,68,1,0,-1,2,-3,-2,3.9,6,,2,300,0
DEN,10/12/2013,14,86,85,1,1,0,-1,2,-3,5,0,,0.75,300,0
DEN,10/12/2013,15,101,99,2,1,1,0,-1,2,6.1,4,,5,1300,0
DEN,10/12/2013,16,92,94,-2,2,1,1,0,-1,8.9,3,,8,1500,0
DEN,10/12/2013,17,120,123,-3,-2,2,1,1,0,10.6,3,,10,40000,0
DEN,10/12/2013,18,59,63,-4,-3,-2,2,1,1,12.2,7,,10,40000,0
DEN,10/12/2013,19,68,69,-1,-4,-3,-2,2,1,14.4,6,,10,40000,0
DEN,10/12/2013,20,18,19,-1,-1,-4,-3,-2,2,14.4,15,,10,6500,0
DEN,10/12/2013,21,9,10,-1,-1,-1,-4,-3,-2,13.9,12,28,10,5500,0
DEN,10/12/2013,22,3,4,-1,-1,-1,-1,-4,-3,13.3,17,,10,6500,0
DEN,10/12/2013,23,5,5,0,-1,-1,-1,-1,-4,11.7,13,,10,6500,0
DEN,10/13/2013,0,3,3,0,0,-1,-1,-1,-1,11.1,9,,10,7500,0
DEN,10/13/2013,1,0,0,0,0,0,-1,-1,-1,10.6,10,,10,7500,0
DEN,10/13/2013,2,0,1,-1,0,0,0,-1,-1,7.2,6,,10,8000,0
DEN,10/13/2013,4,0,1,-1,-1,0,0,0,-1,5.6,9,,10,40000,0
DEN,10/13/2013,5,0,1,-1,-1,-1,0,0,0,7.2,12,,10,40000,0
DEN,10/13/2013,6,13,18,-5,-1,-1,-1,0,0,5,9,,10,40000,0
DEN,10/13/2013,7,62,61,1,-5,-1,-1,-1,0,5.6,11,,10,40000,0
DEN,10/13/2013,8,95,94,1,1,-5,-1,-1,-1,5,11,,10,40000,0
DEN,10/13/2013,9,132,132,0,1,1,-5,-1,-1,4.4,9,,10,23000,0
DEN,10/13/2013,10,141,139,2,0,1,1,-5,-1,3.9,6,,10,40000,0
DEN,10/13/2013,11,138,134,4,2,0,1,1,-5,4.4,6,,10,40000,0
DEN,10/13/2013,12,77,80,-3,4,2,0,1,1,1.7,6,,10,40000,0
DEN,10/13/2013,13,69,69,0,-3,4,2,0,1,4.4,6,,10,40000,0
DEN,10/13/2013,14,114,110,4,0,-3,4,2,0,7.2,5,,10,40000,0
DEN,10/13/2013,15,104,108,-4,4,0,-3,4,2,9.4,0,,10,40000,0
DEN,10/13/2013,16,88,87,1,-4,4,0,-3,4,11.1,0,,10,40000,0
DEN,10/13/2013,17,104,106,-2,1,-4,4,0,-3,13.3,0,,10,40000,0
DEN,10/13/2013,18,137,138,-1,-2,1,-4,4,0,15.6,7,,10,40000,0
DEN,10/13/2013,19,111,111,0,-1,-2,1,-4,4,17.2,9,,10,40000,0
DEN,10/13/2013,20,96,98,-2,0,-1,-2,1,-4,19.4,21,28,10,40000,0
DEN,10/13/2013,21,55,54,1,-2,0,-1,-2,1,19.4,17,22,10,40000,0
DEN,10/13/2013,22,45,46,-1,1,-2,0,-1,-2,17.2,7,,10,40000,0
DEN,10/13/2013,23,10,10,0,-1,1,-2,0,-1,15.6,16,22,10,40000,0
DEN,10/14/2013,0,4,4,0,0,-1,1,-2,0,13.9,11,,10,40000,0
DEN,10/14/2013,1,0,0,0,0,0,-1,1,-2,13.9,16,,10,40000,0
DEN,10/14/2013,4,0,1,-1,0,0,0,-1,1,12.2,8,,10,15000,0
DEN,10/14/2013,5,1,2,-1,-1,0,0,0,-1,10.6,3,,10,17000,0
DEN,10/14/2013,6,31,30,1,-1,-1,0,0,0,10,4,,10,40000,0
DEN,10/14/2013,7,92,89,3,1,-1,-1,0,0,10.6,14,,10,40000,0
DEN,10/14/2013,8,102,102,0,3,1,-1,-1,0,10.6,12,,10,40000,0
DEN,10/14/2013,9,134,138,-4,0,3,1,-1,-1,10,10,,10,40000,0
DEN,10/14/2013,10,145,151,-6,-4,0,3,1,-1,6.7,6,,9,40000,0
DEN,10/14/2013,11,137,150,-13,-6,-4,0,3,1,8.3,0,,9,40000,0
DEN,10/14/2013,12,80,87,-7,-13,-6,-4,0,3,7.2,3,,0.25,200,0
DEN,10/14/2013,13,74,71,3,-7,-13,-6,-4,0,8.3,6,,8,3100,0
DEN,10/14/2013,14,119,115,4,3,-7,-13,-6,-4,7.2,23,39,10,3300,0
DEN,10/14/2013,15,97,96,1,4,3,-7,-13,-6,7.8,14,22,6,3700,0.08
DEN,10/14/2013,16,92,95,-3,1,4,3,-7,-13,8.9,7,,10,9000,0.02
DEN,10/14/2013,17,102,97,5,-3,1,4,3,-7,9.4,11,,10,13000,0
DEN,10/14/2013,18,136,138,-2,5,-3,1,4,3,8.9,19,,10,1900,0
DEN,10/14/2013,19,109,114,-5,-2,5,-3,1,4,7.8,17,22,10,9000,0
DEN,10/14/2013,20,97,107,-10,-5,-2,5,-3,1,7.8,12,,10,12000,0
DEN,10/14/2013,21,56,62,-6,-10,-5,-2,5,-3,10,11,,10,12000,0
DEN,10/14/2013,22,42,45,-3,-6,-10,-5,-2,5,8.3,14,22,10,12000,0
DEN,10/14/2013,23,10,10,0,-3,-6,-10,-5,-2,7.2,11,,10,12000,0
DEN,10/15/2013,0,4,4,0,0,-3,-6,-10,-5,5,5,,10,17000,0
DEN,10/15/2013,1,0,0,0,0,0,-3,-6,-10,3.3,7,,10,18000,0
DEN,10/15/2013,2,0,1,-1,0,0,0,-3,-6,2.8,8,,10,40000,0
DEN,10/15/2013,3,0,3,-3,-1,0,0,0,-3,2.2,0,,10,20000,0
DEN,10/15/2013,4,0,8,-8,-3,-1,0,0,0,2.8,3,,10,20000,0
DEN,10/15/2013,5,1,17,-16,-8,-3,-1,0,0,3.3,7,,10,4600,0
DEN,10/15/2013,6,27,34,-7,-16,-8,-3,-1,0,1.7,5,,10,4800,0
DEN,10/15/2013,7,75,73,2,-7,-16,-8,-3,-1,0.6,5,,10,4800,0
DEN,10/15/2013,8,102,104,-2,2,-7,-16,-8,-3,-0.6,8,,10,4800,0
DEN,10/15/2013,9,128,130,-2,-2,2,-7,-16,-8,0,6,,10,4900,0
DEN,10/15/2013,10,148,146,2,-2,-2,2,-7,-16,0.6,5,,10,4700,0
DEN,10/15/2013,11,142,143,-1,2,-2,-2,2,-7,0,9,,10,4300,0
DEN,10/15/2013,12,74,76,-2,-1,2,-2,-2,2,0,9,,10,4300,0
DEN,10/15/2013,13,69,66,3,-2,-1,2,-2,-2,0,4,,10,4500,0
DEN,10/15/2013,14,111,108,3,3,-2,-1,2,-2,0.6,9,,10,5500,0
DEN,10/15/2013,15,95,94,1,3,3,-2,-1,2,1.7,12,,10,5000,0
DEN,10/15/2013,16,87,91,-4,1,3,3,-2,-1,2.8,7,,10,6000,0
DEN,10/15/2013,17,113,114,-1,-4,1,3,3,-2,3.3,5,,10,4700,0
DEN,10/15/2013,18,127,131,-4,-1,-4,1,3,3,4.4,3,,10,3600,0
DEN,10/15/2013,19,92,104,-12,-4,-1,-4,1,3,5.6,0,,10,7000,0
DEN,10/15/2013,20,51,59,-8,-12,-4,-1,-4,1,5.6,0,,10,3900,0
DEN,10/15/2013,21,15,22,-7,-8,-12,-4,-1,-4,5.6,7,,10,3900,0
DEN,10/15/2013,22,13,16,-3,-7,-8,-12,-4,-1,5,6,,10,4000,0
DEN,10/15/2013,23,10,12,-2,-3,-7,-8,-12,-4,4.4,7,,10,4400,0
DEN,10/16/2013,0,4,4,0,-2,-3,-7,-8,-12,3.3,5,,10,4400,0
DEN,10/16/2013,1,0,0,0,0,-2,-3,-7,-8,2.2,5,,10,4000,0
DEN,10/16/2013,2,0,0,0,0,0,-2,-3,-7,2.2,6,,10,3600,0
DEN,10/16/2013,3,0,5,-5,0,0,0,-2,-3,1.7,9,,10,3800,0
DEN,10/16/2013,4,0,9,-9,-5,0,0,0,-2,1.1,8,,10,4200,0
DEN,10/16/2013,5,1,15,-14,-9,-5,0,0,0,0,6,,10,4200,0
DEN,10/16/2013,6,29,34,-5,-14,-9,-5,0,0,1.1,3,,10,4000,0
DEN,10/16/2013,7,81,80,1,-5,-14,-9,-5,0,-1.1,5,,10,4000,0
DEN,10/16/2013,8,102,106,-4,1,-5,-14,-9,-5,-2.2,5,,10,40000,0
DEN,10/16/2013,9,128,129,-1,-4,1,-5,-14,-9,-1.7,0,,10,40000,0
DEN,10/16/2013,10,147,148,-1,-1,-4,1,-5,-14,-2.8,6,,10,40000,0
DEN,10/16/2013,11,133,134,-1,-1,-1,-4,1,-5,-2.8,6,,10,40000,0
DEN,10/16/2013,12,75,75,0,-1,-1,-1,-4,1,-1.1,6,,10,40000,0
DEN,10/16/2013,13,74,71,3,0,-1,-1,-1,-4,-1.1,6,,9,40000,0
DEN,10/16/2013,14,115,117,-2,3,0,-1,-1,-1,1.7,5,,10,40000,0
DEN,10/16/2013,15,91,95,-4,-2,3,0,-1,-1,3.3,5,,10,40000,0
DEN,10/16/2013,16,92,93,-1,-4,-2,3,0,-1,5.6,0,,10,40000,0
DEN,10/16/2013,17,107,110,-3,-1,-4,-2,3,0,6.7,0,,10,40000,0
DEN,10/16/2013,18,134,139,-5,-3,-1,-4,-2,3,9.4,3,,10,40000,0
DEN,10/16/2013,19,101,113,-12,-5,-3,-1,-4,-2,11.1,7,,10,40000,0
DEN,10/16/2013,20,70,76,-6,-12,-5,-3,-1,-4,11.1,9,,10,40000,0
DEN,10/16/2013,21,22,28,-6,-6,-12,-5,-3,-1,11.7,10,14,10,40000,0
DEN,10/16/2013,22,17,18,-1,-6,-6,-12,-5,-3,11.1,6,,10,40000,0
DEN,10/16/2013,23,10,10,0,-1,-6,-6,-12,-5,8.9,3,,10,40000,0
DEN,10/16/2013,23,10,10,0,0,-1,-6,-6,-12,9,4,,50,40000,0
DEN,10/17/2013,0,4,4,0,0,0,-1,-6,-6,8.3,0,,10,40000,0
DEN,10/17/2013,1,0,0,0,0,0,0,-1,-6,5.6,6,,10,40000,0
DEN,10/17/2013,2,0,0,0,0,0,0,0,-1,3.9,7,,10,40000,0
DEN,10/17/2013,3,0,3,-3,0,0,0,0,0,3.3,7,,10,40000,0
DEN,10/17/2013,4,0,8,-8,-3,0,0,0,0,0.6,6,,10,40000,0
DEN,10/17/2013,5,1,17,-16,-8,-3,0,0,0,3.3,4,,10,40000,0
DEN,10/17/2013,6,30,35,-5,-16,-8,-3,0,0,2.2,5,,10,40000,0
DEN,10/17/2013,7,88,88,0,-5,-16,-8,-3,0,1.7,9,,10,40000,0
DEN,10/17/2013,8,103,106,-3,0,-5,-16,-8,-3,2.8,6,,10,40000,0
DEN,10/17/2013,9,132,131,1,-3,0,-5,-16,-8,2.2,5,,10,40000,0
DEN,10/17/2013,10,151,151,0,1,-3,0,-5,-16,3.3,8,,10,22000,0
DEN,10/17/2013,11,138,138,0,0,1,-3,0,-5,2.2,13,19,10,17000,0
DEN,10/17/2013,12,78,79,-1,0,0,1,-3,0,-0.6,5,,10,22000,0
DEN,10/17/2013,13,74,71,3,-1,0,0,1,-3,0.6,4,,10,22000,0
DEN,10/17/2013,14,117,117,0,3,-1,0,0,1,3.3,0,,10,18000,0
DEN,10/17/2013,15,101,101,0,0,3,-1,0,0,4.4,5,,10,14000,0
DEN,10/17/2013,16,92,93,-1,0,0,3,-1,0,6.7,8,,10,18000,0
DEN,10/17/2013,17,103,104,-1,-1,0,0,3,-1,8.3,6,,10,20000,0
DEN,10/17/2013,18,135,136,-1,-1,-1,0,0,3,8.3,12,,10,20000,0
DEN,10/17/2013,19,109,121,-12,-1,-1,-1,0,0,8.9,9,14,10,20000,0
DEN,10/17/2013,20,96,100,-4,-12,-1,-1,-1,0,8.3,9,,10,11000,0
DEN,10/17/2013,21,59,68,-9,-4,-12,-1,-1,-1,8.3,11,15,10,11000,0
DEN,10/17/2013,22,42,41,1,-9,-4,-12,-1,-1,8.3,9,,10,11000,0
DEN,10/17/2013,23,10,10,0,1,-9,-4,-12,-1,6.7,7,,10,11000,0
DEN,10/18/2013,0,4,5,-1,0,1,-9,-4,-12,5,8,,10,11000,0
DEN,10/18/2013,1,0,0,0,-1,0,1,-9,-4,3.9,5,,10,11000,0
DEN,10/18/2013,3,0,4,-4,0,-1,0,1,-9,3.9,12,,10,7000,0
DEN,10/18/2013,4,0,6,-6,-4,0,-1,0,1,3.3,9,,10,4200,0
DEN,10/18/2013,5,1,18,-17,-6,-4,0,-1,0,2.8,10,,10,4000,0
DEN,10/18/2013,6,29,36,-7,-17,-6,-4,0,-1,2.2,12,,10,4200,0
DEN,10/18/2013,7,90,88,2,-7,-17,-6,-4,0,1.1,14,,0.5,300,0
DEN,10/18/2013,8,103,101,2,2,-7,-17,-6,-4,-0.6,13,,0.25,400,0.09
DEN,10/18/2013,9,133,135,-2,2,2,-7,-17,-6,-0.6,8,,0.75,600,0.1
DEN,10/18/2013,10,150,148,2,-2,2,2,-7,-17,-1.1,5,,0.75,300,0.02
DEN,10/18/2013,11,136,135,1,2,-2,2,2,-7,-1.1,0,,0.75,1900,0.02
DEN,10/18/2013,12,75,79,-4,1,2,-2,2,2,-1.1,4,,4,5000,0.02
DEN,10/18/2013,13,73,72,1,-4,1,2,-2,2,-1.1,5,,10,5000,0
DEN,10/18/2013,14,119,118,1,1,-4,1,2,-2,-0.6,6,,10,40000,0
DEN,10/18/2013,15,96,99,-3,1,1,-4,1,2,0.6,7,,10,40000,0
DEN,10/18/2013,16,93,95,-2,-3,1,1,-4,1,3.3,6,,10,40000,0
DEN,10/18/2013,17,102,101,1,-2,-3,1,1,-4,4.4,10,17,10,40000,0
DEN,10/18/2013,18,134,137,-3,1,-2,-3,1,1,4.4,8,20,10,3400,0
DEN,10/18/2013,19,115,125,-10,-3,1,-2,-3,1,4.4,10,,10,3600,0
DEN,10/18/2013,20,97,103,-6,-10,-3,1,-2,-3,6.1,7,,10,7000,0
DEN,10/18/2013,21,58,64,-6,-6,-10,-3,1,-2,5.6,3,,10,7000,0
DEN,10/18/2013,22,43,44,-1,-6,-6,-10,-3,1,5,5,,10,40000,0
DEN,10/18/2013,23,10,10,0,-1,-6,-6,-10,-3,3.3,7,,10,40000,0
DEN,10/19/2013,0,4,4,0,0,-1,-6,-6,-10,0.6,9,,10,40000,0
DEN,10/19/2013,1,0,0,0,0,0,-1,-6,-6,-0.6,8,,10,40000,0
DEN,10/19/2013,3,0,0,0,0,0,0,-1,-6,-1.1,7,,10,40000,0
DEN,10/19/2013,4,0,2,-2,0,0,0,0,-1,1.1,10,,10,40000,0
DEN,10/19/2013,5,1,7,-6,-2,0,0,0,0,0.6,9,,10,40000,0
DEN,10/19/2013,6,12,19,-7,-6,-2,0,0,0,1.7,10,,10,40000,0
DEN,10/19/2013,7,53,50,3,-7,-6,-2,0,0,1.1,9,,10,40000,0
DEN,10/19/2013,8,96,98,-2,3,-7,-6,-2,0,1.1,10,,10,40000,0
DEN,10/19/2013,9,116,115,1,-2,3,-7,-6,-2,2.2,11,,10,40000,0
DEN,10/19/2013,10,155,158,-3,1,-2,3,-7,-6,2.2,13,,10,40000,0
DEN,10/19/2013,11,123,127,-4,-3,1,-2,3,-7,3.3,12,,10,40000,0
DEN,10/19/2013,12,74,73,1,-4,-3,1,-2,3,2.2,13,,10,40000,0
DEN,10/19/2013,13,69,71,-2,1,-4,-3,1,-2,3.3,13,,10,25000,0
DEN,10/19/2013,14,87,88,-1,-2,1,-4,-3,1,6.1,15,,10,25000,0
DEN,10/19/2013,15,101,101,0,-1,-2,1,-4,-3,9.4,11,,10,40000,0.01
DEN,10/19/2013,16,92,91,1,0,-1,-2,1,-4,12.8,8,,10,40000,0
DEN,10/19/2013,17,119,120,-1,1,0,-1,-2,1,14.4,7,,10,40000,0
DEN,10/19/2013,18,61,61,0,-1,1,0,-1,-2,15.6,4,,10,40000,0
DEN,10/19/2013,19,68,70,-2,0,-1,1,0,-1,16.7,3,,10,40000,0
DEN,10/19/2013,20,18,19,-1,-2,0,-1,1,0,17.2,9,14,10,40000,0
DEN,10/19/2013,21,9,9,0,-1,-2,0,-1,1,16.7,14,,10,40000,0
DEN,10/19/2013,22,3,3,0,0,-1,-2,0,-1,16.1,9,,10,40000,0
DEN,10/19/2013,23,5,5,0,0,0,-1,-2,0,13.3,8,,10,40000,0
DEN,10/20/2013,0,3,3,0,0,0,0,-1,-2,11.1,6,,10,40000,0
DEN,10/20/2013,1,0,2,-2,0,0,0,0,-1,10.6,9,,10,40000,0
DEN,10/20/2013,2,0,2,-2,-2,0,0,0,0,10,9,,10,40000,0
DEN,10/20/2013,3,0,0,0,-2,-2,0,0,0,9.4,8,,10,40000,0
DEN,10/20/2013,4,0,1,-1,0,-2,-2,0,0,8.3,8,,10,23000,0
DEN,10/20/2013,6,13,18,-5,-1,0,-2,-2,0,6.7,8,,10,40000,0
DEN,10/20/2013,7,62,61,1,-5,-1,0,-2,-2,6.7,4,,10,20000,0
DEN,10/20/2013,8,94,93,1,1,-5,-1,0,-2,8.9,5,,10,18000,0
DEN,10/20/2013,9,129,129,0,1,1,-5,-1,0,6.7,4,,10,18000,0
DEN,10/20/2013,10,143,144,-1,0,1,1,-5,-1,8.3,0,,10,25000,0
DEN,10/20/2013,11,137,134,3,-1,0,1,1,-5,4.4,4,,10,18000,0
DEN,10/20/2013,12,77,80,-3,3,-1,0,1,1,2.2,8,,10,22000,0
DEN,10/20/2013,13,69,69,0,-3,3,-1,0,1,6.1,6,,10,20000,0
DEN,10/20/2013,14,114,114,0,0,-3,3,-1,0,6.7,10,,10,16000,0
DEN,10/20/2013,15,103,104,-1,0,0,-3,3,-1,6.1,12,,10,16000,0
DEN,10/20/2013,16,87,88,-1,-1,0,0,-3,3,7.2,13,17,10,15000,0
DEN,10/20/2013,17,103,107,-4,-1,-1,0,0,-3,6.7,7,,10,2000,0
DEN,10/20/2013,18,137,137,0,-4,-1,-1,0,0,6.7,10,,10,2200,0
DEN,10/20/2013,19,114,109,5,0,-4,-1,-1,0,5.6,14,18,10,2200,0
DEN,10/20/2013,20,95,97,-2,5,0,-4,-1,-1,5.6,12,,10,1300,0
DEN,10/20/2013,21,56,56,0,-2,5,0,-4,-1,3.9,16,20,10,1600,0
DEN,10/20/2013,22,45,45,0,0,-2,5,0,-4,3.3,11,,10,1100,0.01
DEN,10/20/2013,23,11,11,0,0,0,-2,5,0,1.7,7,,4,1900,0.03
DEN,10/21/2013,0,4,4,0,0,0,0,-2,5,2.2,7,,10,5000,0.03
DEN,10/21/2013,1,0,1,-1,0,0,0,0,-2,2.8,9,,10,6500,0
DEN,10/21/2013,2,0,0,0,-1,0,0,0,0,2.8,6,,9,40000,0
DEN,10/21/2013,4,0,1,-1,0,-1,0,0,0,2.2,9,,10,40000,0
DEN,10/21/2013,5,1,2,-1,-1,0,-1,0,0,1.7,8,,10,40000,0
DEN,10/21/2013,6,31,26,5,-1,-1,0,-1,0,1.7,8,,10,40000,0
DEN,10/21/2013,7,92,88,4,5,-1,-1,0,-1,1.1,8,,10,40000,0
DEN,10/21/2013,8,102,99,3,4,5,-1,-1,0,0,4,,10,40000,0
DEN,10/21/2013,9,134,139,-5,3,4,5,-1,-1,0,7,,10,40000,0
DEN,10/21/2013,10,145,144,1,-5,3,4,5,-1,-1.1,5,,0.0625,0,0
DEN,10/21/2013,11,137,137,0,1,-5,3,4,5,-1.1,7,,10,40000,0
DEN,10/21/2013,12,80,82,-2,0,1,-5,3,4,0,11,,10,40000,0
DEN,10/21/2013,13,75,75,0,-2,0,1,-5,3,0.6,9,,10,40000,0
DEN,10/21/2013,14,119,118,1,0,-2,0,1,-5,2.8,12,,10,40000,0
DEN,10/21/2013,15,97,98,-1,1,0,-2,0,1,6.1,12,,10,40000,0
DEN,10/21/2013,16,92,95,-3,-1,1,0,-2,0,9.4,10,,10,40000,0
DEN,10/21/2013,17,102,104,-2,-3,-1,1,0,-2,11.1,10,,10,40000,0
DEN,10/21/2013,18,135,137,-2,-2,-3,-1,1,0,12.2,5,,10,40000,0
DEN,10/21/2013,19,110,117,-7,-2,-2,-3,-1,1,12.8,11,15,10,40000,0
DEN,10/21/2013,20,98,103,-5,-7,-2,-2,-3,-1,13.9,10,,10,40000,0
DEN,10/21/2013,21,55,61,-6,-5,-7,-2,-2,-3,13.9,3,,10,40000,0
DEN,10/21/2013,22,42,45,-3,-6,-5,-7,-2,-2,13.9,3,,10,40000,0
DEN,10/21/2013,23,10,10,0,-3,-6,-5,-7,-2,11.7,0,,10,40000,0
DEN,10/22/2013,0,4,6,-2,0,-3,-6,-5,-7,10.6,3,,10,40000,0
DEN,10/22/2013,1,0,2,-2,-2,0,-3,-6,-5,8.9,5,,10,40000,0
DEN,10/22/2013,2,0,0,0,-2,-2,0,-3,-6,7.2,6,,10,9000,0
DEN,10/22/2013,3,0,5,-5,0,-2,-2,0,-3,7.8,12,,10,9500,0
DEN,10/22/2013,4,0,9,-9,-5,0,-2,-2,0,7.2,11,,10,10000,0
DEN,10/22/2013,5,1,17,-16,-9,-5,0,-2,-2,6.7,10,,10,10000,0
DEN,10/22/2013,6,27,30,-3,-16,-9,-5,0,-2,7.8,9,,10,9500,0
DEN,10/22/2013,7,75,75,0,-3,-16,-9,-5,0,8.3,11,,10,9500,0
DEN,10/22/2013,8,102,102,0,0,-3,-16,-9,-5,7.2,7,,10,9500,0
DEN,10/22/2013,9,128,129,-1,0,0,-3,-16,-9,4.4,6,,10,40000,0
DEN,10/22/2013,10,148,147,1,-1,0,0,-3,-16,2.8,8,,10,40000,0
DEN,10/22/2013,11,142,146,-4,1,-1,0,0,-3,1.1,5,,10,40000,0
DEN,10/22/2013,12,74,72,2,-4,1,-1,0,0,1.7,10,,10,40000,0
DEN,10/22/2013,13,69,71,-2,2,-4,1,-1,0,3.9,8,,10,40000,0
DEN,10/22/2013,14,111,106,5,-2,2,-4,1,-1,8.3,4,,10,40000,0
DEN,10/22/2013,15,95,93,2,5,-2,2,-4,1,11.1,5,,10,40000,0
DEN,10/22/2013,16,87,93,-6,2,5,-2,2,-4,13.3,7,,10,40000,0
DEN,10/22/2013,17,113,112,1,-6,2,5,-2,2,15,3,,10,40000,0
DEN,10/22/2013,18,126,129,-3,1,-6,2,5,-2,16.7,4,,10,40000,0
DEN,10/22/2013,19,93,103,-10,-3,1,-6,2,5,16.7,4,,10,40000,0
DEN,10/22/2013,20,51,55,-4,-10,-3,1,-6,2,17.2,3,,10,40000,0
DEN,10/22/2013,21,15,23,-8,-4,-10,-3,1,-6,17.8,0,,10,40000,0
DEN,10/22/2013,22,13,13,0,-8,-4,-10,-3,1,16.7,0,,10,40000,0
DEN,10/22/2013,23,10,10,0,0,-8,-4,-10,-3,14.4,5,,10,40000,0
DEN,10/23/2013,0,4,5,-1,0,0,-8,-4,-10,10,8,,10,40000,0
DEN,10/23/2013,1,0,1,-1,-1,0,0,-8,-4,8.3,9,,10,40000,0
DEN,10/23/2013,2,0,0,0,-1,-1,0,0,-8,6.1,8,,10,40000,0
DEN,10/23/2013,3,0,2,-2,0,-1,-1,0,0,7.8,10,,10,40000,0
DEN,10/23/2013,4,0,9,-9,-2,0,-1,-1,0,7.8,9,,10,40000,0
DEN,10/23/2013,5,1,18,-17,-9,-2,0,-1,-1,8.9,11,,10,40000,0
DEN,10/23/2013,6,29,34,-5,-17,-9,-2,0,-1,7.8,10,,10,40000,0
DEN,10/23/2013,7,81,76,5,-5,-17,-9,-2,0,8.3,11,,10,40000,0
DEN,10/23/2013,8,102,108,-6,5,-5,-17,-9,-2,6.7,9,,10,40000,0
DEN,10/23/2013,9,128,134,-6,-6,5,-5,-17,-9,6.1,10,,10,40000,0
DEN,10/23/2013,10,147,147,0,-6,-6,5,-5,-17,7.8,14,,10,40000,0
DEN,10/23/2013,11,133,132,1,0,-6,-6,5,-5,6.7,10,,10,40000,0
DEN,10/23/2013,12,75,76,-1,1,0,-6,-6,5,6.7,11,,10,40000,0
DEN,10/23/2013,13,73,75,-2,-1,1,0,-6,-6,6.7,6,,10,40000,0
DEN,10/23/2013,14,116,118,-2,-2,-1,1,0,-6,9.4,0,,10,40000,0
DEN,10/23/2013,15,91,90,1,-2,-2,-1,1,0,11.1,5,,10,40000,0
DEN,10/23/2013,16,93,94,-1,1,-2,-2,-1,1,15,11,,10,40000,0
DEN,10/23/2013,17,106,107,-1,-1,1,-2,-2,-1,15.6,9,,10,40000,0
DEN,10/23/2013,18,133,133,0,-1,-1,1,-2,-2,16.7,7,,10,40000,0
DEN,10/23/2013,19,101,111,-10,0,-1,-1,1,-2,16.7,0,,10,40000,0
DEN,10/23/2013,20,71,77,-6,-10,0,-1,-1,1,17.2,4,,10,40000,0
DEN,10/23/2013,21,20,30,-10,-6,-10,0,-1,-1,17.2,8,,10,40000,0
DEN,10/23/2013,22,17,18,-1,-10,-6,-10,0,-1,16.1,6,,10,40000,0
DEN,10/23/2013,23,10,10,0,-1,-10,-6,-10,0,12.8,6,,10,40000,0
DEN,10/24/2013,0,4,4,0,0,-1,-10,-6,-10,10,7,,10,40000,0
DEN,10/24/2013,1,0,0,0,0,0,-1,-10,-6,7.8,9,,10,40000,0
DEN,10/24/2013,2,0,1,-1,0,0,0,-1,-10,6.7,10,,10,40000,0
